Wikipedia_movie_ID,title,Movie_genres,Movie_year_released,averageRating,numVotes,e_count,i_count,extro_proportion,number of characters,extroverted_bin,treatment,Propensity_score
5123642,never cry wolf,"['Animal Picture', 'Adventure', 'Action/Adventure', 'Drama']",-0.6749105808612278,7.5,-0.5337061924658021,3,3,0.5,6,"(0.474, 0.526]",1,0.6397303633627313
60169,the red shoes,"['Roadshow theatrical release', 'Romance Film', 'Musical', 'Drama', 'Dance', 'Music', 'Romantic drama']",-2.7963061887998397,8.1,-0.4187699236401305,3,0,1.0,3,"(0.947, 1.0]",1,0.6722337820902722
525113,tombstone,"['Costume drama', 'Romance Film', 'Action', 'Action/Adventure', 'Drama', 'Western', 'History', 'Crime Fiction']",-0.0687975500216244,4.9,-0.5668635312101004,5,3,0.625,8,"(0.579, 0.632]",1,0.6301900637711707
3825963,dreamgirls,"['Roadshow theatrical release', 'Musical', 'Drama', 'Period piece', 'Music', 'Musical Drama']",0.7191493900698601,7.3,-0.5671229721534464,3,1,0.75,4,"(0.737, 0.789]",1,0.6172231170014283
89631,the goonies,"['Comedy film', 'Adventure Comedy', ""Children's"", 'Teen', 'Family Film', 'Adventure', 'Family-Oriented Adventure']",-0.5536879746933071,7.7,0.5771570321677173,4,5,0.4444444444444444,9,"(0.421, 0.474]",0,0.6272606497096528
142461,elizabeth,"['Costume drama', 'Drama', 'Period piece', 'Biography', 'Political drama', 'Biographical film', 'Epic']",0.23425896539817734,7.4,-0.16022916174905205,2,0,1.0,2,"(0.947, 1.0]",1,0.6213371944884308
27063955,super,"['Comedy', 'Superhero movie', 'Action', 'Action/Adventure', 'Drama', 'Indie', 'Adventure']",0.9615946024057015,5.8,-0.5673509657097202,2,0,1.0,2,"(0.947, 1.0]",1,0.6131999362615144
2863319,bee movie,"['Comedy', 'Computer Animation', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure']",0.7797606931538205,6.1,0.12019111969754086,3,1,0.75,4,"(0.737, 0.789]",1,0.6095819793211147
27111227,life as we know it,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Comedy-drama']",0.9615946024057015,7.1,-0.5675082026450814,1,1,0.5,2,"(0.474, 0.526]",1,0.6132014540366124
8031432,the curious case of benjamin button,"['Fantasy Drama', 'Mystery', 'Romance Film', 'Drama', 'Fantasy', 'Period piece', 'Film adaptation', 'Romantic drama']",0.8403719962377808,7.8,2.1084521673402326,4,4,0.5,8,"(0.474, 0.526]",1,0.5891342710924314
3044228,masters of the universe,"['Superhero movie', 'Action', 'Action/Adventure', 'Thriller', 'Sword and sorcery', 'Science Fiction', 'Fantasy Adventure', 'Fantasy', 'Superhero', 'Adventure']",-0.4324653685253865,5.3,-0.39748397351560466,0,1,0.0,1,,0,0.6345173229792016
355548,brother bear,"['Comedy', 'Animal Picture', 'Drama', 'Coming of age', 'Fantasy', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure']",0.5373154808179791,6.8,-0.0957541564041817,3,4,0.42857142857142855,7,"(0.421, 0.474]",0,0.6157028235266584
210151,"lock, stock and two smoking barrels","['Thriller', 'Caper story', 'Crime Comedy', 'Crime Fiction', 'Buddy film']",0.23425896539817734,8.1,1.8109245073263383,8,3,0.7272727272727273,11,"(0.684, 0.737]",1,0.6022879427950979
4730,batman forever,"['Superhero movie', 'Action', 'Action/Adventure', 'Thriller', 'Master Criminal Films', 'Fantasy', 'Crime Fiction', 'Superhero', 'Buddy film']",0.0524250561462963,5.4,0.4657232160772171,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6183396088021222
96893,blow,"['Drama', 'Period piece', 'Biography', 'Biographical film', 'Crime Fiction', 'Film adaptation']",0.41609287465005834,7.5,0.49753224810079294,6,2,0.75,8,"(0.737, 0.789]",1,0.611994886163412
2609169,the pink panther,"['Comedy', 'Parody', 'Slapstick', 'Crime Fiction', 'Family Film', 'Comedy-drama']",-1.8871366425404348,7.0,-0.3509497024954501,7,4,0.6363636363636364,11,"(0.632, 0.684]",1,0.6574111790637551
31462588,moonrise kingdom,"['Comedy film', 'Romance Film', 'Drama']",1.082817208573622,7.8,0.8578799947148806,2,3,0.4,5,"(0.368, 0.421]",0,0.5973121080162358
472870,funny face,"['Comedy', 'Romance Film', 'Musical']",-2.2508044610441966,6.3,-0.5671544195405187,1,1,0.5,2,"(0.474, 0.526]",1,0.6650953038561555
3700174,jumanji,"['Thriller', 'Japanese Movies', 'Fantasy Adventure', 'Fantasy', ""Children's/Family"", 'Family Film', 'Adventure', ""Children's Fantasy""]",0.0524250561462963,7.1,0.8732420432996723,12,3,0.8,15,"(0.789, 0.842]",1,0.6144180421989618
19024526,antichrist,"['Horror', 'Erotic thriller', 'Thriller', 'Psychological thriller', 'Drama', 'Indie', 'Fantasy', 'Supernatural', 'World cinema']",0.9009832993217411,5.8,-0.5674846171047773,0,2,0.0,2,,0,0.6142090432092059
2964227,the world's fastest indian,"['Drama', 'Biopic [feature]', 'Sports', 'Japanese Movies', 'Indie', 'Biographical film', 'Road movie', 'Adventure', 'World cinema']",0.6585380869858998,7.8,-0.3423291875142709,1,0,1.0,1,"(0.947, 1.0]",1,0.6160654105628901
6399993,public enemies,"['Drama', 'Thriller', 'Biographical film', 'Crime Fiction', 'Film adaptation', 'Gangster Film', 'Historical fiction']",0.9009832993217411,7.6,-0.561682574189948,3,3,0.5,6,"(0.474, 0.526]",1,0.6141530899452358
89818,the 13th warrior,"['Adventure', 'Action', 'Fantasy Adventure', 'Fantasy']",0.29487026848213765,6.6,-0.05627982378174613,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6193396312509442
805097,school of rock,"['Comedy', 'Musical comedy', 'Musical', 'Family Film']",0.5373154808179791,7.2,0.6992279269354045,3,3,0.5,6,"(0.474, 0.526]",1,0.6080194672359055
26349729,soul surfer,"['Biography', 'Sports', 'Action', 'Drama']",1.0222059054896617,7.0,-0.36343038423974733,3,1,0.75,4,"(0.737, 0.789]",1,0.6102190319573101
21488473,law abiding citizen,"['Drama', 'Thriller', 'Psychological thriller', 'Crime Fiction', 'Crime Thriller']",0.9009832993217411,7.1,-0.5674806861813932,0,2,0.0,2,,0,0.614209005301512
6143174,mansfield park,"['Costume drama', 'Romance Film', 'Romantic comedy', 'Drama', 'Period piece', 'Film adaptation', 'Romantic drama']",0.29487026848213765,6.7,-0.5631920487694158,3,1,0.75,4,"(0.737, 0.789]",1,0.6241911818006526
28882162,dredd,"['Science Fiction', 'Action', 'Thriller']",1.082817208573622,5.6,-0.08431123843326854,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6064997267069432
223268,the royal tenenbaums,"['Comedy', 'Cult', 'Drama', 'Comedy of manners', 'Comedy-drama', 'Black comedy']",0.41609287465005834,7.6,0.6424536004998501,2,3,0.4,5,"(0.368, 0.421]",0,0.6105934676470771
306812,the great mouse detective,"['Mystery', 'Detective', 'Musical', 'Detective fiction', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy""]",-0.4930766716093468,7.1,-0.35922429621883456,4,2,0.6666666666666666,6,"(0.632, 0.684]",1,0.6351418615100755
1553207,major payne,"['Comedy', 'Family Film']",0.0524250561462963,6.3,-0.4181802851325259,5,1,0.8333333333333334,6,"(0.789, 0.842]",1,0.6267920481164413
5842075,fear and loathing in las vegas,"['Experimental film', 'Comedy', 'Avant-garde', 'Cult', 'Drama', 'Road movie', 'Adventure', 'Black comedy', 'Absurdism', 'Buddy film']",0.23425896539817734,7.5,0.5976253502283648,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6140539624617929
68078,all that jazz,"['Musical', 'Drama', 'Fantasy', 'New Hollywood', 'LGBT', 'Tragedy']",-0.9173557931970692,7.8,-0.4330155899838575,1,0,1.0,1,"(0.947, 1.0]",1,0.642699631564544
67371,clue,"['Comedy', 'Mystery', 'Cult', 'Thriller', 'Parody', 'Crime Fiction', 'Crime Thriller', 'Black comedy']",-0.5536879746933071,7.2,-0.15238696959791095,4,4,0.5,8,"(0.474, 0.526]",1,0.6341757689262484
6961461,the other boleyn girl,"['Costume drama', 'Romance Film', 'History', 'Drama', 'Period piece', 'Biographical film', 'Film adaptation', 'Romantic drama']",0.8403719962377808,6.1,-0.5628146801245488,5,3,0.625,8,"(0.579, 0.632]",1,0.6151708904782718
2425302,the omen,"['Demonic child', 'Horror', 'Cult', 'Thriller', 'Supernatural']",0.7191493900698601,7.5,-0.06519908894011163,1,1,0.5,2,"(0.474, 0.526]",1,0.6123856690451154
3557540,the hunt for red october,"['Political thriller', 'Action', 'Action/Adventure', 'Drama', 'Thriller', 'Action Thrillers']",-0.25063145927350544,7.5,0.2582412180213125,6,5,0.5454545454545454,11,"(0.526, 0.579]",1,0.6253235106201037
3727473,man on fire,"['Drama', 'Indie', 'Action', 'Thriller']",-0.4324653685253865,6.5,-0.5659476260616213,0,1,0.0,1,,0,0.6361057928396864
680361,dirty dancing,"['Romance Film', 'Musical', 'Drama', 'Coming of age', 'Dance', 'Indie', 'Period piece', 'Teen', 'Musical Drama', 'Romantic drama']",-0.4324653685253865,7.0,0.4101635449673282,6,3,0.6666666666666666,9,"(0.632, 0.684]",1,0.6268616765061814
4227273,elvira: mistress of the dark,"['Comedy', 'Horror Comedy', 'Horror', 'Thriller', 'Parody', 'B-movie', 'Indie', 'Fantasy']",-0.37185406544142613,6.5,-0.4879620370458376,1,0,1.0,1,"(0.947, 1.0]",1,0.634385378915645
204839,lost highway,"['Mystery', 'Horror', 'Neo-noir', 'Thriller', 'Psychological thriller', 'Drama', 'Indie', 'Crime Thriller', 'Surrealism']",0.173647662314217,7.6,0.02213816680628087,2,3,0.4,5,"(0.368, 0.421]",0,0.6205909091001169
3650653,the sword in the stone,"['Costume drama', 'Drama', 'Sword and sorcery', 'Sword and sorcery films', 'Coming of age', 'Fantasy', 'Mythological Fantasy', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy"", 'Historical fiction']",-1.8871366425404348,7.1,-0.1583069402142611,0,3,0.0,3,,0,0.6556432633018243
981884,eden lake,"['Slasher', 'Horror', 'Thriller']",0.8403719962377808,6.7,-0.20545443528232443,3,1,0.75,4,"(0.737, 0.789]",1,0.6117221950452084
10801490,sex drive,"['Comedy', 'Romantic comedy', 'Coming of age', 'Teen', 'Sex comedy', 'Adventure']",0.8403719962377808,6.3,-0.5674413769475529,4,2,0.6666666666666666,6,"(0.632, 0.684]",1,0.6152154653235631
226198,sleepless in seattle,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Comedy-drama']",-0.0687975500216244,6.8,0.16501543904564211,2,2,0.5,4,"(0.474, 0.526]",1,0.6232220490457642
167599,men in black,"['Comedy', 'Action', 'Action/Adventure', 'Science Fiction', 'Buddy film']",0.173647662314217,7.7,-0.56193808420991,14,11,0.56,25,"(0.526, 0.579]",1,0.6261715453319774
33270,when harry met sally...,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama']",-0.3112427623574658,7.7,0.3542854690633328,3,1,0.75,4,"(0.737, 0.789]",1,0.6254037260278115
14097392,year one,"['Comedy', 'Parody', 'Fantasy', 'Period piece', 'Slapstick', 'Adventure', 'Absurdism', 'Buddy film']",0.9009832993217411,5.4,-0.5675042717216974,0,2,0.0,2,,0,0.614209232747655
20786,mulholland drive,"['Mystery', 'Erotic thriller', 'Neo-noir', 'Thriller', 'Psychological thriller', 'Drama', 'Indie', 'Crime Fiction', 'LGBT', 'Crime Thriller', 'Surrealism']",0.41609287465005834,5.4,-0.5654798461789216,3,4,0.42857142857142855,7,"(0.421, 0.474]",0,0.622216547007226
57585,casablanca,"['Romance Film', 'Drama', 'Airplanes and airports', 'Black-and-white', 'War film', 'Romantic drama']",-3.159974007303602,8.5,1.7688832817341307,3,3,0.5,6,"(0.474, 0.526]",1,0.658087019908315
7081414,starting out in the evening,"['Indie', 'Film adaptation', 'Romance Film', 'Drama']",0.7797606931538205,6.9,-0.5546069120986928,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6160977847008954
798491,the 6th day,"['Action', 'Action/Adventure', 'Thriller', 'Science Fiction', 'Action Thrillers', 'Crime Fiction']",0.355481571566098,5.9,-0.0707023816777545,0,1,0.0,1,,0,0.6184753991386092
31186339,the hunger games,"['Science Fiction', 'Action', 'Action/Adventure', 'Drama']",1.082817208573622,7.2,3.2296773060140564,14,16,0.4666666666666667,30,"(0.421, 0.474]",0,0.573892995564473
267848,scarface,"['Action', 'Action/Adventure', 'Drama', 'Thriller', 'Crime Fiction', 'Crime Thriller', 'Gangster Film']",-0.6749105808612278,7.7,-0.4512157652519193,5,10,0.3333333333333333,15,"(0.316, 0.368]",0,0.6389562651376648
2296056,sky high,"['Comedy', 'Superhero movie', 'Action/Adventure', 'Coming of age', 'Science Fiction', ""Children's"", 'Fantasy', 'Teen', 'Family Film', 'Adventure']",0.6585380869858998,6.0,-0.5663564420935604,7,7,0.5,14,"(0.474, 0.526]",1,0.6182196160054199
451062,the dead zone,"['Political thriller', 'Horror', 'Thriller', 'Psychological thriller', 'Science Fiction', 'Indie', 'Supernatural', 'Crime Thriller']",-0.6749105808612278,7.2,-0.2715450501380314,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6372677213445804
52389,independence day,"['Science Fiction', 'Action', 'Action/Adventure', 'Thriller']",0.11303635923025664,6.0,-0.5671426267703665,5,4,0.5555555555555556,9,"(0.526, 0.579]",1,0.6272156411187952
1075838,the life aquatic with steve zissou,"['Comedy', 'Cult', 'Drama', 'Ensemble Film', 'Indie', 'Comedy-drama', 'Adventure']",0.5979267839019394,7.2,0.24837853125077963,0,3,0.0,3,,0,0.6113741120343329
21917672,heat,"['Comedy', 'Romantic comedy']",0.7191493900698601,6.1,-0.5671269030768304,7,10,0.4117647058823529,17,"(0.368, 0.421]",0,0.617223154797528
297111,reservoir dogs,"['Mystery', 'Thriller', 'Drama', 'Indie', 'Crime Fiction', 'Crime Thriller', 'Gangster Film']",-0.12940885310558473,8.3,3.6168732593410735,6,5,0.5454545454545454,11,"(0.526, 0.579]",1,0.5907379890611963
855797,a walk to remember,"['Melodrama', 'Romance Film', 'Drama', 'Coming of age', 'Teen', 'Film adaptation', 'Romantic drama']",0.4767041777340187,7.3,0.29047872069374764,0,2,0.0,2,,0,0.6129858954338623
1175762,hero,"['Comedy', 'Mystery', 'Drama', 'Thriller', 'Parody', 'Comedy-drama']",-0.12940885310558473,6.3,-0.566950011524549,1,5,0.16666666666666666,6,"(0.158, 0.211]",0,0.6311810588309207
17289439,the pirates of penzance,"['Comedy', 'Romance Film', 'Musical']",-0.6749105808612278,7.1,-0.5526335885599095,4,0,1.0,4,"(0.947, 1.0]",1,0.6399078776291016
2439396,nacho libre,"['Comedy', 'Sports', 'Slapstick', 'Family Film', 'Absurdism', 'Buddy film']",0.7191493900698601,5.9,-0.20566670514506208,2,2,0.5,4,"(0.474, 0.526]",1,0.6137417495514342
113013,stand and deliver,"['Comedy', 'Coming of age', 'Biographical film', 'Drama']",-0.37185406544142613,6.3,-0.5674020677137126,4,3,0.5714285714285714,7,"(0.526, 0.579]",1,0.6351349134178749
143814,fools rush in,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama']",0.173647662314217,5.7,-0.5667023633513552,1,1,0.5,2,"(0.474, 0.526]",1,0.6262169307966606
186856,the omen,"['Demonic child', 'Mystery', 'Horror', 'Cult', 'Psychological thriller', 'Supernatural']",-1.0991897024489503,7.5,-0.06519908894011163,1,1,0.5,2,"(0.474, 0.526]",1,0.6421906532460088
13149,galaxy quest,"['Comedy', 'Adventure', 'Science Fiction', 'Action']",0.29487026848213765,7.4,0.11001002813290153,5,5,0.5,10,"(0.474, 0.526]",1,0.617742847718879
142457,l.a. confidential,"['Drama', 'Mystery', 'Crime Fiction', 'Thriller']",0.173647662314217,8.2,1.806140573567973,1,3,0.25,4,"(0.211, 0.263]",0,0.603352393800612
8896753,case 39,"['Mystery', 'Horror', 'Thriller', 'Suspense', 'Supernatural', 'Crime Thriller']",0.9009832993217411,6.2,-0.20642537335818,0,2,0.0,2,,0,0.6107213934555228
675935,matilda,"['Comedy', 'Fantasy', 'Family Film']",0.11303635923025664,3.6,-0.5656017048038265,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6272009781063853
450141,panic room,"['Thriller', 'Psychological thriller']",0.4767041777340187,6.8,0.5768975912243713,2,3,0.4,5,"(0.368, 0.421]",0,0.6102169725748399
6254878,superbad,"['Comedy', 'Cult', 'Coming of age', 'Teen', 'Sex comedy', 'Buddy film']",0.7797606931538205,7.6,1.8535239240390782,5,1,0.8333333333333334,6,"(0.789, 0.842]",1,0.5926698923057213
1986156,tango & cash,"['Comedy', 'Action', 'Action/Adventure', 'Drama', 'Action Comedy', 'Crime Fiction', 'Buddy film']",-0.3112427623574658,6.4,-0.13038952234087556,5,0,1.0,5,"(0.947, 1.0]",1,0.6300132075385829
2829485,the neverending story,"['Drama', 'Fantasy Adventure', 'Fantasy', ""Children's/Family"", 'Family Film', 'Adventure', ""Children's Fantasy""]",-0.6142992777772674,7.3,0.032991446269589435,2,11,0.15384615384615385,13,"(0.105, 0.158]",0,0.633411404721822
31232694,cloud atlas,['Science Fiction'],1.082817208573622,7.4,0.8885058187998632,3,7,0.3,10,"(0.263, 0.316]",0,0.5970122781960036
168593,"good morning, vietnam","['Comedy', 'Comedy-drama', 'War film']",-0.4324653685253865,7.3,0.022550913761604084,1,1,0.5,2,"(0.474, 0.526]",1,0.6305440411472674
9183160,the losers,"['Superhero movie', 'Mystery', 'Action', 'Action/Adventure', 'Thriller', 'Drama', 'Crime Fiction']",0.9615946024057015,7.3,-0.5540212045144723,1,1,0.5,2,"(0.474, 0.526]",1,0.6130712588855564
973077,an american tail,"['Comedy', 'Romance Film', 'Musical', 'Drama', 'Animated Musical', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy"", 'Family-Oriented Adventure']",-0.4930766716093468,6.9,-0.3440587938032444,3,1,0.75,4,"(0.737, 0.789]",1,0.6349988232169873
102026,that thing you do!,"['Comedy', 'Romantic comedy', 'Musical', 'Drama', 'Period piece', 'Comedy-drama']",0.11303635923025664,7.0,-0.2830626556532411,3,3,0.5,6,"(0.474, 0.526]",1,0.624508480144798
2367208,just like heaven,"['Comedy', 'Romance Film', 'Romantic comedy', 'Fantasy']",0.6585380869858998,5.2,-0.5672448307783513,1,1,0.5,2,"(0.474, 0.526]",1,0.618228149405011
32376025,only you,['Drama'],1.0222059054896617,7.5,-0.5675317881853856,3,1,0.75,4,"(0.737, 0.789]",1,0.6121928948480712
336808,ace ventura: pet detective,"['Comedy', 'Mystery', 'Action', 'Detective', 'Thriller', 'Gross-out film', 'Gross out', 'Slapstick']",-0.008186246937664047,6.9,0.6827652198030842,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6172577189054842
607444,13 going on 30,"['Comedy', 'Romance Film', 'Romantic comedy', 'Coming of age', 'Fantasy', 'Fantasy Comedy']",0.5979267839019394,6.3,0.2510436973051524,5,3,0.625,8,"(0.579, 0.632]",1,0.6113483409423737
74830,jaws,['Thriller'],-1.1598010055329107,8.1,1.963735222957145,1,3,0.25,4,"(0.211, 0.263]",0,0.6240006759439961
164754,lilo & stitch,"['Comedy', 'Science Fiction', 'Fantasy', 'Educational', 'Family Film', 'Animation', 'Adventure']",0.4767041777340187,7.3,0.2406975069583838,8,6,0.5714285714285714,14,"(0.526, 0.579]",1,0.6134664113040342
2639650,the assassination of jesse james by the coward robert ford,"['History', 'Western', 'Drama', 'Biography', 'Crime Fiction']",0.7797606931538205,7.5,0.17888373674450217,1,3,0.25,4,"(0.211, 0.263]",0,0.6090133575758259
14873897,nim's island,"[""Children's"", 'Fantasy', 'Family Film', ""Children's/Family"", 'Adventure', 'Family-Oriented Adventure']",0.8403719962377808,6.0,-0.42441079869621445,1,1,0.5,2,"(0.474, 0.526]",1,0.6138365791651798
708479,blue streak,"['Comedy', 'Action/Adventure', 'Action', 'Crime Fiction']",0.29487026848213765,6.3,-0.22446831169088058,3,1,0.75,4,"(0.737, 0.789]",1,0.6209520246998032
42361,on the waterfront,"['Black-and-white', 'Romance Film', 'Crime Fiction', 'Drama']",-2.4326383702960777,8.1,0.06672663075134028,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6621836457735703
973155,shaft,"['Action', 'Action/Adventure', 'Thriller', 'Crime Fiction', 'Remake']",0.355481571566098,6.6,-0.4867670363370923,3,0,1.0,3,"(0.947, 1.0]",1,0.6224627973136524
920613,cars,"['Comedy', 'Auto racing', 'Road movie', 'Sports', 'Computer Animation', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure']",0.7191493900698601,5.6,-0.5506170248639018,15,12,0.5555555555555556,27,"(0.526, 0.579]",1,0.6170643986838774
11701,full metal jacket,"['Action', 'Drama', 'Combat Films', 'Anti-war', 'Period piece', 'War film', 'Film adaptation', 'Anti-war film']",-0.4324653685253865,8.3,2.4738629432729518,4,2,0.6666666666666666,6,"(0.632, 0.684]",1,0.6070168766888521
6238106,the darjeeling limited,"['Comedy', 'Drama', 'Indie', 'Comedy-drama', 'Road movie', 'Adventure']",0.7797606931538205,7.2,0.268194316029678,1,1,0.5,2,"(0.474, 0.526]",1,0.6081475371835524
142049,minority report,"['Mystery', 'Action', 'Action/Adventure', 'Thriller', 'Drama', 'Science Fiction', 'Dystopia', 'Future noir', 'Chase Movie', 'Film noir', 'Crime Fiction', 'Film adaptation']",0.4767041777340187,7.6,1.6884841057605524,2,4,0.3333333333333333,6,"(0.316, 0.368]",0,0.5994048389007982
10780993,vicky cristina barcelona,"['Romantic drama', 'Romance Film', 'Drama']",0.8403719962377808,7.1,0.47519281050934686,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6051228370506812
30275,night of the living dead,"['Doomsday film', 'Mystery', 'Horror', 'Cult', 'Splatter film', 'Zombie Film', 'Indie', 'Black-and-white']",-1.584080127120633,7.8,-0.0315189373857372,5,5,0.5,10,"(0.474, 0.526]",1,0.6496550264465641
19308640,dorian gray,"['Costume drama', 'Thriller', 'Drama', 'Fantasy', 'Period piece', 'Supernatural', 'Crime Fiction', 'Film adaptation']",0.9009832993217411,5.8,-0.5626731668827237,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6141626431550998
74930,manhattan,"['Comedy', 'Romance Film', 'Romantic comedy', 'Indie', 'Black-and-white', 'New Hollywood']",-0.9173557931970692,7.0,-0.5674059986370966,2,2,0.5,4,"(0.474, 0.526]",1,0.6439546046610489
3374650,3:10 to yuma,"['Action', 'Action/Adventure', 'Western']",-2.2508044610441966,7.6,-0.4843023473753051,2,2,0.5,4,"(0.474, 0.526]",1,0.6643438290247216
4158685,the aviator,"['Biography', 'Adventure', 'Drama', 'Period piece']",-0.5536879746933071,6.9,-0.5674885480281613,1,1,0.5,2,"(0.474, 0.526]",1,0.6380860450172654
1044633,layer cake,"['Thriller', 'Drama', 'Indie', 'Crime Fiction', 'Crime Thriller', 'Crime Drama', 'Gangster Film']",0.5979267839019394,6.8,-0.5660891393034464,3,1,0.75,4,"(0.737, 0.789]",1,0.6192199117687556
3643169,the general,"['Drama', 'Indie', 'Biography', 'Crime Fiction', 'Gangster Film']",0.23425896539817734,8.1,-0.1899194260686354,1,1,0.5,2,"(0.474, 0.526]",1,0.6216214408223645
76018,who framed roger rabbit,"['Comedy', 'Mystery', 'Action', 'Action/Adventure', 'Parody', 'Fantasy Comedy', 'Fantasy', 'Crime Fiction', 'Family Film', 'Animation', 'Black comedy', 'Buddy film']",-0.37185406544142613,7.7,0.26634678203918366,3,3,0.5,6,"(0.474, 0.526]",1,0.6272362762804148
924767,sleeping with the enemy,"['Mystery', 'Drama', 'Thriller', 'Psychological thriller', 'Suspense']",-0.19002015618954507,6.3,-0.3190699138509617,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6298212386523907
548669,demolition man,"['Action', 'Action/Adventure', 'Thriller', 'Science Fiction', 'Crime Fiction']",-0.0687975500216244,6.7,0.17319962153119386,1,0,1.0,1,"(0.947, 1.0]",1,0.6231438347851613
6417754,this boy's life,"['Drama', 'Coming of age', 'Period piece', 'Family Drama', 'Biographical film', 'Film adaptation']",-0.0687975500216244,7.3,-0.34350453360609606,2,0,1.0,2,"(0.947, 1.0]",1,0.6280691189033588
2750041,memento,"['Mystery', 'Existentialism', 'Thriller', 'Psychological thriller', 'Drama', 'Suspense', 'Indie', 'Crime Fiction', 'Crime Thriller']",0.355481571566098,7.5,-0.5671386958469825,1,5,0.16666666666666666,6,"(0.158, 0.211]",0,0.6232311600663529
685987,major league,"['Satire', 'Comedy', 'Sports']",-0.3112427623574658,7.2,-0.27572755261863996,5,6,0.45454545454545453,11,"(0.421, 0.474]",0,0.6313908755083065
3920193,no country for old men,"['Drama', 'Thriller', 'Suspense', 'Crime Fiction', 'Crime Thriller', 'Film adaptation', 'Gangster Film']",0.7797606931538205,8.2,3.479200529662169,2,7,0.2222222222222222,9,"(0.211, 0.263]",0,0.5766053039155711
24480838,black swan,"['Mystery', 'Horror', 'Drama', 'Thriller', 'Psychological thriller', 'Suspense']",0.9615946024057015,3.4,-0.5671269030768304,3,3,0.5,6,"(0.474, 0.526]",1,0.6131977734282004
5215066,the nutty professor,"['Comedy', 'Science Fiction', 'Romance Film', 'Romantic comedy']",0.11303635923025664,6.6,-0.4923882567762561,8,6,0.5714285714285714,14,"(0.526, 0.579]",1,0.626504028798905
3934285,hoot,"['Comedy', 'Coming of age', 'Film adaptation', 'Teen', ""Children's/Family"", 'Family Film', 'Adventure', 'Family-Oriented Adventure']",0.7191493900698601,5.5,-0.5333642021313914,1,3,0.25,4,"(0.211, 0.263]",0,0.6168984718581203
1356982,sabrina,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama']",0.0524250561462963,7.6,-0.29709212121084644,3,3,0.5,6,"(0.474, 0.526]",1,0.6256385652363293
18841979,the blair witch project,"['Mystery', 'Horror', 'Cult', 'Indie', 'Point of view shot', 'Supernatural', 'Documentary', 'Archives and records']",0.29487026848213765,6.5,0.5271635485696158,1,1,0.5,2,"(0.474, 0.526]",1,0.6137260281488887
60164,it's a wonderful life,"['Fantasy', 'Family Film', 'Drama']",-2.9175287949677604,8.6,1.324586735330685,1,3,0.25,4,"(0.211, 0.263]",0,0.658329347742794
744783,kolya,"['Comedy', 'Melodrama', 'Musical', 'Drama', 'Political drama', 'Childhood Drama', 'World cinema']",0.11303635923025664,7.7,-0.5045544646498309,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.626619880480218
780873,phone booth,"['Suspense', 'Crime Fiction', 'Thriller', 'Psychological thriller']",0.5373154808179791,7.1,0.5366527976186658,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6095952224768781
66870,annie hall,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'New Hollywood', 'Comedy of manners']",-1.03857839936499,8.0,0.5082243597053563,1,1,0.5,2,"(0.474, 0.526]",1,0.6358269081228193
651322,days of thunder,"['Romance Film', 'Action', 'Drama', 'Auto racing', 'Sports', 'Romantic drama']",-0.25063145927350544,6.1,-0.19692433153897798,2,2,0.5,4,"(0.474, 0.526]",1,0.629653388844354
517376,the boondock saints,"['Action', 'Thriller', 'Drama', 'Indie', 'Crime Fiction', 'LGBT', 'Gangster Film', 'Buddy film']",0.29487026848213765,7.7,0.40177102354242283,2,0,1.0,2,"(0.947, 1.0]",1,0.6149351031706826
216072,home alone,"['Comedy', ""Children's"", 'Slapstick', 'Crime Fiction', 'Family Film', 'Adventure', 'Christmas movie']",-0.25063145927350544,7.7,1.8520301731531466,7,5,0.5833333333333334,12,"(0.579, 0.632]",1,0.6100074244646342
